Date,Americanas,Ibovespa,CVC,MAGALU,WEG
2021-10-26,32.400001525878906,102.25,16.90999984741211,11.979999542236328,39.65999984741211
2021-10-27,32.90999984741211,102.4000015258789,16.59000015258789,11.600000381469727,39.20000076293945
2021-10-28,30.079999923706055,100.61000061035156,16.530000686645508,11.149999618530273,37.83000183105469
2021-10-29,29.700000762939453,99.68000030517578,15.970000267028809,10.8100004196167,37.0
2021-11-01,31.219999313354492,101.5199966430664,16.809999465942383,11.300000190734863,36.959999084472656
2021-11-03,33.27000045776367,102.0,16.700000762939453,11.550000190734863,37.68000030517578
2021-11-04,32.790000915527344,99.6500015258789,16.09000015258789,11.079999923706055,37.720001220703125
2021-11-05,34.95000076293945,100.80999755859375,16.950000762939453,12.4399995803833,37.68000030517578
2021-11-08,32.68000030517578,100.83000183105469,16.719999313354492,11.930000305175781,37.099998474121094
2021-11-09,35.18000030517578,101.38999938964844,17.100000381469727,13.130000114440918,36.790000915527344
2021-11-10,34.41999816894531,102.0199966430664,17.440000534057617,13.020000457763672,36.279998779296875
2021-11-11,35.34000015258789,103.55000305175781,18.299999237060547,13.649999618530273,36.5
2021-11-12,37.400001525878906,102.12999725341797,16.59000015258789,11.149999618530273,35.650001525878906
2021-11-16,34.119998931884766,100.36000061035156,15.5,9.739999771118164,35.380001068115234
2021-11-17,33.2400016784668,99.25,15.180000305175781,9.270000457763672,35.77000045776367
2021-11-18,33.380001068115234,98.6500015258789,15.109999656677246,8.989999771118164,35.91999816894531
2021-11-19,33.56999969482422,99.2699966430664,15.279999732971191,9.270000457763672,35.790000915527344
2021-11-22,31.360000610351562,98.23999786376953,14.829999923706055,8.84000015258789,34.66999816894531
2021-11-23,31.290000915527344,100.0,15.390000343322754,8.600000381469727,34.15999984741211
2021-11-24,31.979999542236328,100.66000366210938,15.729999542236328,8.819999694824219,33.529998779296875
2021-11-25,32.47999954223633,101.98999786376953,16.809999465942383,8.699999809265137,33.79999923706055
2021-11-26,30.459999084472656,98.38999938964844,14.949999809265137,8.0600004196167,32.689998626708984
2021-11-29,31.450000762939453,99.01000213623047,14.550000190734863,8.039999961853027,32.40999984741211
2021-11-30,30.31999969482422,98.3499984741211,13.619999885559082,7.800000190734863,32.22999954223633
2021-12-01,28.290000915527344,97.08999633789062,13.329999923706055,6.880000114440918,32.4900016784668
2021-12-02,27.440000534057617,100.43000030517578,13.220000267028809,6.760000228881836,32.720001220703125
2021-12-03,27.809999465942383,101.31999969482422,14.149999618530273,7.050000190734863,32.779998779296875
2021-12-06,29.829999923706055,103.0,14.979999542236328,7.300000190734863,33.0099983215332
2021-12-07,29.799999237060547,103.62999725341797,14.6899995803833,7.619999885559082,34.560001373291016
2021-12-08,30.59000015258789,104.19999694824219,16.100000381469727,6.809999942779541,36.040000915527344
2021-12-09,27.969999313354492,102.13999938964844,16.030000686645508,6.28000020980835,36.5
2021-12-10,28.5,103.7300033569336,16.1200008392334,6.369999885559082,35.79999923706055
2021-12-13,27.219999313354492,103.5,15.609999656677246,6.050000190734863,35.599998474121094
2021-12-14,26.670000076293945,102.69999694824219,15.520000457763672,5.739999771118164,35.290000915527344
2021-12-15,28.65999984741211,103.19999694824219,15.649999618530273,6.170000076293945,35.61000061035156
2021-12-16,31.219999313354492,104.41000366210938,15.300000190734863,6.400000095367432,35.599998474121094
2021-12-17,31.31999969482422,103.0999984741211,15.1899995803833,6.659999847412109,34.849998474121094
2021-12-20,31.09000015258789,101.0,13.859999656677246,6.329999923706055,34.0099983215332
2021-12-21,30.799999237060547,101.41999816894531,14.15999984741211,6.420000076293945,33.91999816894531
2021-12-22,30.6200008392334,101.43000030517578,14.149999618530273,6.159999847412109,33.66999816894531
2021-12-23,30.729999542236328,100.8499984741211,13.779999732971191,6.199999809265137,33.470001220703125
2021-12-27,31.899999618530273,101.5999984741211,13.75,6.78000020980835,33.16999816894531
2021-12-28,31.030000686645508,101.05999755859375,14.180000305175781,6.829999923706055,33.290000915527344
2021-12-29,31.020000457763672,100.25,13.140000343322754,6.760000228881836,32.7400016784668
2021-12-30,31.579999923706055,100.80000305175781,13.420000076293945,7.21999979019165,32.97999954223633
2022-01-03,31.020000457763672,99.93000030517578,12.869999885559082,6.71999979019165,32.02000045776367
2022-01-04,29.959999084472656,99.56999969482422,12.029999732971191,6.610000133514404,31.860000610351562
2022-01-05,28.6200008392334,97.0999984741211,11.1899995803833,6.420000076293945,30.18000030517578
2022-01-06,29.260000228881836,97.8499984741211,11.3100004196167,6.25,30.170000076293945
2022-01-07,27.700000762939453,98.69999694824219,11.529999732971191,6.21999979019165,29.40999984741211
2022-01-10,27.139999389648438,98.43000030517578,11.59000015258789,5.739999771118164,28.559999465942383
2022-01-11,28.049999237060547,100.0999984741211,11.630000114440918,5.869999885559082,29.040000915527344
2022-01-12,29.479999542236328,101.91000366210938,11.930000305175781,6.309999942779541,30.219999313354492
2022-01-13,29.59000015258789,101.55000305175781,11.949999809265137,6.090000152587891,29.100000381469727
2022-01-14,30.309999465942383,103.06999969482422,11.710000038146973,6.329999923706055,30.700000762939453
2022-01-17,30.469999313354492,102.58000183105469,11.579999923706055,6.119999885559082,30.350000381469727
2022-01-18,30.209999084472656,102.8499984741211,11.09000015258789,5.889999866485596,30.540000915527344
2022-01-19,33.0181999206543,104.05000305175781,11.5600004196167,6.309999942779541,30.5
2022-01-20,33.992835998535156,104.9000015258789,12.770000457763672,6.650000095367432,30.739999771118164
2022-01-21,34.778507232666016,104.69999694824219,12.760000228881836,6.900000095367432,30.610000610351562
2022-01-24,34.082340240478516,104.08000183105469,12.699999809265137,6.389999866485596,29.899999618530273
2022-01-25,35.1067008972168,106.33000183105469,12.920000076293945,6.71999979019165,30.200000762939453
2022-01-26,33.95305252075195,107.38999938964844,13.550000190734863,6.75,30.739999771118164
2022-01-27,33.28672409057617,108.19999694824219,13.829999923706055,7.21999979019165,32.400001525878906
2022-01-28,31.23800277709961,107.58000183105469,13.649999618530273,6.710000038146973,31.6200008392334
2022-01-31,31.536359786987305,107.9800033569336,14.460000038146973,7.0,32.15999984741211
2022-02-01,31.09000015258789,109.1500015258789,14.279999732971191,7.010000228881836,32.060001373291016
2022-02-02,31.209999084472656,107.69000244140625,13.430000305175781,6.510000228881836,31.770000457763672
2022-02-03,32.0,107.7699966430664,13.710000038146973,6.53000020980835,30.950000762939453
2022-02-04,32.150001525878906,108.0199966430664,13.010000228881836,6.329999923706055,30.850000381469727
